Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN16823,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2017,12,24,Offline,0,0,0,62.8,0,Not_Canceled,9.4,0.8,15.9,35.8
INN12658,1,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,86.0,0,Not_Canceled,12.6,8.0,24.1,33.8
INN28497,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,3,16,Online,0,0,0,95.48,1,Not_Canceled,11.8,0.1,17.2,33.8
INN06497,2,0,0,1,Not Selected,0,Room_Type 1,67,2018,8,13,Online,0,0,0,125.1,1,Not_Canceled,23.2,2.3,21.6,55.2
INN36230,3,0,0,3,Meal Plan 1,0,Room_Type 1,42,2017,11,25,Online,0,0,0,106.8,1,Not_Canceled,8.1,0.5,23.1,30.1
INN01720,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,2018,1,2,Offline,0,0,0,109.0,0,Not_Canceled,11.9,1.5,27.7,29.1
INN35398,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,25,Corporate,0,0,0,59.0,0,Not_Canceled,11.6,9.6,30.6,29.1
INN08375,2,0,1,2,Not Selected,0,Room_Type 1,133,2018,4,29,Online,0,0,0,88.5,0,Canceled,11.9,13.2,22.4,36.4
INN33097,2,0,1,4,Meal Plan 1,0,Room_Type 1,74,2018,2,17,Online,0,0,0,55.24,0,Not_Canceled,8.6,2.9,11.2,27.3
INN03247,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,8,2,Online,0,0,0,102.7,0,Not_Canceled,31.1,0.0,14.5,55.2
INN14527,2,0,2,0,Not Selected,0,Room_Type 1,135,2018,5,22,Online,0,0,0,94.5,2,Not_Canceled,23.0,1.7,13.6,39.9
INN14556,3,0,0,3,Meal Plan 1,0,Room_Type 1,128,2018,5,4,Offline,0,0,0,105.4,1,Not_Canceled,17.6,0.0,19.9,39.9
INN08305,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,5,9,Online,0,0,0,89.0,0,Not_Canceled,21.0,0.0,16.8,39.9
INN27074,2,0,1,0,Not Selected,0,Room_Type 1,6,2017,8,23,Online,0,0,0,81.0,0,Not_Canceled,28.6,0.4,23.8,54.8
INN22014,2,0,0,2,Meal Plan 1,0,Room_Type 1,38,2018,12,2,Corporate,0,0,0,85.0,0,Not_Canceled,15.4,10.4,26.8,37.2
INN28523,1,0,0,1,Meal Plan 1,0,Room_Type 4,20,2018,5,11,Online,0,0,0,156.0,0,Canceled,20.0,0.0,13.4,39.9
INN05129,2,0,1,3,Meal Plan 1,0,Room_Type 1,240,2018,10,27,Online,0,0,0,90.95,2,Not_Canceled,9.6,0.4,15.6,38.9
INN20758,1,0,2,5,Meal Plan 1,0,Room_Type 1,34,2018,11,14,Online,0,0,0,74.8,2,Canceled,13.4,0.0,10.6,31.4
INN28837,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0,Not_Canceled,8.9,0.1,25.9,30.1
INN02799,2,1,2,3,Meal Plan 1,0,Room_Type 4,126,2018,5,15,Online,0,0,0,125.45,2,Not_Canceled,20.2,0.2,20.0,39.9
INN26915,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,12,14,Online,0,0,0,88.0,1,Not_Canceled,2.2,0.0,13.4,37.2
INN02623,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Online,0,0,0,125.1,1,Not_Canceled,20.5,0.0,9.7,38.9
INN05686,2,0,2,1,Meal Plan 1,0,Room_Type 4,2,2017,9,20,Offline,0,0,0,75.0,0,Not_Canceled,17.2,0.0,9.7,41.2
INN35699,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,6,1,Online,0,0,0,84.24,0,Canceled,20.9,7.4,17.7,43.5
INN25840,3,0,2,2,Meal Plan 1,0,Room_Type 4,147,2018,7,3,Online,0,0,0,127.93,1,Not_Canceled,27.6,0.2,11.5,53.7
INN25754,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,22.0,0.7,11.8,43.5
INN05032,3,0,0,3,Meal Plan 1,0,Room_Type 4,176,2018,8,9,Online,0,0,0,137.7,2,Canceled,20.2,13.7,27.5,55.2
INN30191,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,23,Corporate,0,0,0,65.0,0,Not_Canceled,21.1,1.5,16.3,39.9
INN14638,3,0,1,3,Meal Plan 1,0,Room_Type 6,22,2018,6,13,Online,0,0,0,206.0,2,Not_Canceled,17.4,0.3,19.1,43.5
INN24139,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,7,27,Online,0,0,0,135.9,1,Canceled,34.8,0.3,20.8,53.7
INN18942,2,0,1,3,Meal Plan 1,0,Room_Type 4,73,2018,9,19,Online,0,0,0,149.4,1,Canceled,26.1,0.0,19.8,42.8
INN13656,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,3,22,Online,0,0,0,98.0,0,Not_Canceled,8.5,0.0,20.9,33.8
INN00881,2,0,2,0,Meal Plan 1,0,Room_Type 1,83,2018,12,18,Offline,0,0,0,75.0,0,Not_Canceled,8.9,0.1,21.8,37.2
INN32850,1,0,0,1,Meal Plan 1,0,Room_Type 7,8,2018,2,6,Corporate,0,0,0,101.0,0,Not_Canceled,1.0,12.4,18.6,27.3
INN10032,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,20,Online,0,0,0,80.3,1,Not_Canceled,10.7,9.5,31.0,29.1
INN22509,2,0,0,2,Not Selected,0,Room_Type 1,192,2018,8,3,Online,0,0,0,94.5,0,Canceled,33.7,0.0,17.7,55.2
INN04169,3,0,2,8,Meal Plan 1,0,Room_Type 4,39,2018,12,8,Online,0,0,0,130.9,2,Not_Canceled,12.1,0.6,39.1,37.2
INN04362,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130.0,0,Canceled,22.0,0.7,11.8,43.5
INN02711,2,0,6,13,Not Selected,0,Room_Type 1,64,2018,3,10,Online,0,0,0,70.46,0,Canceled,17.2,5.3,21.8,33.8
INN17163,2,0,0,1,Meal Plan 1,0,Room_Type 1,39,2017,10,23,Online,0,0,0,96.3,2,Not_Canceled,13.8,3.9,21.3,37.6
INN21635,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,9,18,Online,0,0,0,119.52,0,Not_Canceled,25.7,0.3,18.9,42.8
INN01247,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,16.4,3.3,18.1,41.2
INN00665,2,1,1,1,Meal Plan 1,1,Room_Type 1,27,2018,8,8,Online,0,0,0,195.5,2,Not_Canceled,26.2,0.2,20.5,55.2
INN30868,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled,22.0,0.7,11.8,43.5
INN06342,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Online,0,0,0,89.0,0,Canceled,10.4,0.0,9.7,31.4
INN16179,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0,Canceled,17.6,0.0,19.2,42.8
INN18806,1,0,1,0,Not Selected,0,Room_Type 1,33,2018,10,3,Online,0,0,0,120.6,1,Not_Canceled,18.8,0.5,15.3,38.9
INN29465,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,3,11,Online,0,0,0,86.35,1,Not_Canceled,17.2,13.4,20.7,33.8
INN11132,2,0,2,1,Meal Plan 1,0,Room_Type 1,54,2018,7,3,Online,0,0,0,117.9,0,Canceled,27.6,0.2,11.5,53.7
INN16745,2,0,1,2,Meal Plan 1,0,Room_Type 1,95,2018,5,6,Offline,0,0,0,80.75,0,Not_Canceled,25.3,0.0,14.2,39.9
INN19528,2,0,0,2,Meal Plan 1,0,Room_Type 1,89,2018,4,1,Online,0,0,0,87.3,1,Not_Canceled,10.9,0.6,20.9,36.4
INN02806,3,0,0,4,Meal Plan 1,0,Room_Type 4,104,2018,8,24,Online,0,0,0,150.3,0,Canceled,19.9,1.8,18.8,55.2
INN20547,2,0,2,6,Meal Plan 1,0,Room_Type 1,156,2018,8,12,Online,0,0,0,106.89,1,Canceled,30.0,0.0,17.2,55.2
INN25837,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,23.6,1.8,13.8,43.5
INN15823,2,0,2,5,Not Selected,0,Room_Type 1,44,2018,2,21,Online,0,0,0,66.29,1,Not_Canceled,5.2,0.0,20.1,27.3
INN07743,2,0,1,3,Meal Plan 1,0,Room_Type 1,86,2018,4,25,Online,0,0,0,90.95,1,Not_Canceled,14.9,1.8,19.9,36.4
INN05426,2,0,0,4,Meal Plan 1,0,Room_Type 4,78,2018,4,6,Online,0,0,0,108.45,1,Not_Canceled,18.4,0.0,20.9,36.4
INN07652,2,0,0,3,Meal Plan 1,0,Room_Type 4,76,2018,5,12,Online,0,0,0,140.4,1,Not_Canceled,19.2,3.6,26.3,39.9
INN08512,2,0,2,3,Meal Plan 1,0,Room_Type 4,170,2018,8,11,Online,0,0,0,112.2,1,Canceled,23.8,0.3,12.8,55.2
INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,1,16,Online,0,0,0,67.5,0,Not_Canceled,9.2,8.1,34.7,29.1
INN25962,2,0,2,1,Meal Plan 2,0,Room_Type 1,131,2017,8,15,Offline,0,0,0,94.5,0,Canceled,25.5,1.2,21.7,54.8
INN24712,3,0,0,1,Not Selected,0,Room_Type 1,19,2018,3,3,Online,0,0,0,115.0,0,Canceled,11.7,0.2,16.2,33.8
INN21982,2,0,2,4,Not Selected,0,Room_Type 1,97,2018,5,1,Online,0,0,0,84.43,0,Canceled,12.4,0.3,15.3,39.9
INN00854,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,6,17,Online,0,0,0,129.0,1,Not_Canceled,19.5,0.0,16.3,43.5
INN15945,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled,24.5,0.0,11.3,38.9
INN01476,2,0,1,3,Meal Plan 1,0,Room_Type 1,16,2017,10,1,Online,0,0,0,111.75,1,Not_Canceled,15.2,5.6,21.4,37.6
INN14988,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0,Canceled,19.5,0.0,18.3,36.4
INN26239,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,3,2,Online,0,0,0,73.1,0,Canceled,8.6,2.8,19.6,33.8
INN12362,2,0,1,2,Meal Plan 1,0,Room_Type 4,20,2017,12,28,Online,0,0,0,70.42,0,Not_Canceled,5.4,0.0,23.4,35.8
INN34671,2,0,1,2,Meal Plan 1,0,Room_Type 1,191,2018,6,3,Offline,0,0,0,132.0,0,Canceled,24.5,0.1,14.3,43.5
INN00375,2,0,2,6,Meal Plan 1,0,Room_Type 1,36,2018,12,10,Online,0,0,0,68.07,1,Not_Canceled,9.2,0.2,19.8,37.2
INN03644,2,0,1,3,Meal Plan 1,0,Room_Type 1,105,2018,7,7,Online,0,0,0,114.3,1,Not_Canceled,28.9,0.2,12.5,53.7
INN29880,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Aviation,0,0,0,110.0,0,Canceled,17.6,0.0,19.2,42.8
INN21083,2,0,1,2,Meal Plan 1,0,Room_Type 1,6,2017,10,30,Online,0,0,0,87.27,1,Not_Canceled,11.7,0.0,16.3,37.6
INN26996,1,0,1,2,Meal Plan 1,0,Room_Type 1,167,2018,8,26,Online,0,0,0,96.3,0,Canceled,23.0,0.0,21.7,55.2
INN28582,3,0,0,2,Meal Plan 1,0,Room_Type 4,138,2018,8,18,Online,0,0,0,142.2,0,Canceled,25.1,0.0,15.5,55.2
INN24049,3,0,0,2,Meal Plan 1,0,Room_Type 7,3,2018,4,7,Online,0,0,0,185.57,0,Not_Canceled,19.7,0.2,19.6,36.4
INN27584,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled,24.5,0.0,11.3,38.9
INN32882,2,1,0,4,Meal Plan 1,0,Room_Type 1,33,2018,10,26,Online,0,0,0,149.0,1,Canceled,14.1,0.1,20.6,38.9
INN10218,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,0,Canceled,19.5,0.0,16.3,43.5
INN13185,3,0,1,3,Meal Plan 1,0,Room_Type 4,246,2018,12,26,Online,0,0,0,104.55,0,Not_Canceled,4.8,0.0,9.2,37.2
INN10581,2,0,2,0,Not Selected,0,Room_Type 1,75,2018,4,17,Online,0,0,0,90.0,0,Not_Canceled,19.6,0.0,14.8,36.4
INN00645,2,0,2,2,Not Selected,0,Room_Type 1,12,2018,2,6,Online,0,0,0,55.72,0,Not_Canceled,1.0,12.4,18.6,27.3
INN23948,2,0,2,2,Meal Plan 1,0,Room_Type 1,14,2018,2,7,Online,0,0,0,91.0,1,Canceled,0.1,8.8,19.3,27.3
INN30245,2,0,0,3,Meal Plan 1,0,Room_Type 1,7,2017,12,9,Offline,0,0,0,58.0,0,Not_Canceled,4.6,0.0,17.6,35.8
INN18315,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2017,11,27,Offline,0,0,0,55.0,0,Not_Canceled,8.4,5.1,30.7,30.1
INN08448,2,0,2,5,Not Selected,0,Room_Type 1,177,2018,8,22,Online,0,0,0,84.39,0,Canceled,29.3,0.0,15.8,55.2
INN20927,2,0,0,2,Meal Plan 1,0,Room_Type 1,176,2018,10,7,Online,0,0,0,108.9,0,Canceled,15.2,10.8,19.3,38.9
INN16152,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,8,21,Online,0,0,0,167.0,0,Canceled,25.5,0.2,10.4,55.2
INN05182,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,78.3,1,Canceled,9.2,1.3,11.6,31.4
INN24461,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,112.2,0,Not_Canceled,17.8,2.3,28.6,37.6
INN08772,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,80.0,0,Canceled,5.9,3.8,9.8,27.3
INN11061,2,0,2,5,Not Selected,0,Room_Type 1,188,2018,7,23,Online,0,0,0,80.75,1,Not_Canceled,29.1,0.0,11.8,53.7
INN30762,2,0,3,5,Meal Plan 1,0,Room_Type 4,46,2018,3,13,Online,0,0,0,96.16,1,Canceled,11.2,1.9,26.2,33.8
INN26649,1,0,0,2,Meal Plan 1,1,Room_Type 1,9,2018,10,13,Corporate,1,0,2,67.0,1,Not_Canceled,26.0,0.0,16.7,38.9
INN08371,2,0,1,3,Meal Plan 2,0,Room_Type 4,9,2018,6,27,Online,0,0,0,194.0,2,Not_Canceled,27.3,0.0,17.1,43.5
INN07222,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,3,Corporate,1,0,3,75.0,0,Not_Canceled,18.8,0.5,15.3,38.9
INN11896,2,0,1,1,Meal Plan 1,1,Room_Type 1,235,2018,8,6,Online,0,0,0,105.3,2,Canceled,32.5,0.0,10.1,55.2
INN19315,2,0,0,2,Meal Plan 1,0,Room_Type 4,96,2018,8,11,Offline,0,0,0,82.45,0,Not_Canceled,23.8,0.3,12.8,55.2
INN35853,2,0,1,4,Meal Plan 1,0,Room_Type 1,135,2018,5,9,Online,0,0,0,79.72,1,Canceled,21.0,0.0,16.8,39.9
INN36213,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,13.8,5.1,27.4,36.4
INN30691,2,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,78.0,1,Not_Canceled,21.6,0.0,14.8,39.9
INN27566,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,9,27,Offline,0,0,0,75.0,2,Not_Canceled,24.5,0.0,6.6,42.8
INN35075,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,75.0,0,Not_Canceled,7.4,0.1,27.2,33.8
INN20873,2,0,2,1,Meal Plan 1,0,Room_Type 1,306,2018,8,14,Online,0,0,0,104.4,3,Not_Canceled,24.3,0.2,17.4,55.2
INN13975,2,0,1,3,Not Selected,0,Room_Type 2,51,2018,3,21,Online,0,0,0,83.3,1,Not_Canceled,7.0,0.0,17.7,33.8
INN18354,2,0,1,2,Meal Plan 1,0,Room_Type 1,177,2018,10,14,Offline,0,0,0,80.75,0,Not_Canceled,25.0,0.0,27.7,38.9
INN18117,2,0,2,2,Not Selected,0,Room_Type 1,17,2018,11,6,Online,0,0,0,142.54,0,Not_Canceled,18.4,0.0,28.5,31.4
INN32629,3,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,8,30,Online,0,0,0,151.2,2,Not_Canceled,20.4,0.2,12.7,55.2
INN03814,2,1,0,2,Meal Plan 1,0,Room_Type 1,244,2018,12,21,Online,0,0,0,94.5,2,Canceled,14.4,6.9,39.5,37.2
INN18332,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,2018,5,19,Online,0,0,0,136.0,1,Not_Canceled,18.2,0.0,15.9,39.9
INN08242,1,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,3,15,Online,0,0,0,76.5,0,Canceled,13.6,9.4,22.0,33.8
INN14308,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,5.9,3.8,9.8,27.3
INN16258,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,21.5,0.0,16.8,43.5
INN12385,3,0,0,2,Meal Plan 1,0,Room_Type 4,24,2018,6,22,Online,0,0,0,157.0,0,Canceled,19.7,0.0,18.4,43.5
INN30174,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,20,Online,0,0,0,129.0,1,Canceled,16.5,0.0,14.5,38.9
INN15576,2,0,0,3,Meal Plan 1,0,Room_Type 1,18,2017,9,2,Online,0,0,0,12.0,2,Not_Canceled,20.5,1.2,16.2,41.2
INN00174,2,0,0,4,Meal Plan 1,0,Room_Type 1,104,2018,10,18,Online,0,0,0,91.48,1,Not_Canceled,21.3,0.0,25.1,38.9
INN29161,1,0,1,2,Not Selected,0,Room_Type 1,4,2018,10,28,Online,0,0,0,133.33,2,Not_Canceled,8.9,0.2,33.6,38.9
INN02902,2,0,2,1,Meal Plan 1,0,Room_Type 4,34,2018,6,19,Online,0,0,0,122.4,0,Canceled,23.8,0.0,11.1,43.5
INN01912,2,0,0,2,Not Selected,0,Room_Type 1,64,2018,1,19,Online,0,0,0,65.36,2,Not_Canceled,6.8,0.6,24.2,29.1
INN09888,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,1,23,Online,0,0,0,85.0,0,Not_Canceled,12.0,0.3,23.5,29.1
INN33418,2,0,2,2,Meal Plan 1,0,Room_Type 1,138,2018,7,2,Online,0,0,0,71.67,1,Not_Canceled,28.9,0.0,14.1,53.7
INN33852,2,0,0,2,Not Selected,0,Room_Type 1,12,2018,8,31,Online,0,0,0,118.5,1,Not_Canceled,21.0,0.1,11.1,55.2
INN11936,2,0,0,4,Not Selected,0,Room_Type 1,28,2018,8,30,Online,0,0,0,104.5,2,Not_Canceled,20.4,0.2,12.7,55.2
INN13960,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,19.6,1.9,24.9,37.6
INN05785,1,0,0,1,Meal Plan 1,0,Room_Type 1,20,2018,6,29,Corporate,1,0,1,65.0,0,Not_Canceled,28.5,0.0,22.3,43.5
INN29243,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,12,18,Offline,0,0,0,80.0,0,Not_Canceled,8.9,0.1,21.8,37.2
INN21623,2,0,0,2,Not Selected,0,Room_Type 1,9,2018,1,14,Online,0,0,0,67.5,0,Not_Canceled,7.0,0.0,8.7,29.1
INN34757,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,1,15,Online,0,0,0,89.0,1,Not_Canceled,9.9,8.5,39.9,29.1
INN35771,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled,24.7,0.0,16.2,37.6
INN34687,2,0,2,2,Meal Plan 1,0,Room_Type 1,48,2018,3,20,Online,0,0,0,93.5,2,Not_Canceled,7.4,0.1,27.2,33.8
INN06574,2,2,0,2,Meal Plan 1,0,Room_Type 6,7,2018,5,25,Online,0,0,0,241.0,2,Not_Canceled,25.2,1.5,16.9,39.9
INN27178,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,18.4,0.0,20.9,36.4
INN26487,2,0,0,3,Meal Plan 1,0,Room_Type 4,90,2018,9,7,Offline,0,0,0,112.88,0,Not_Canceled,19.9,0.0,21.4,42.8
INN21185,2,0,1,2,Meal Plan 1,0,Room_Type 4,50,2018,9,2,Online,0,0,0,123.3,1,Canceled,23.6,0.0,13.0,42.8
INN13459,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,18,Offline,0,0,0,59.5,0,Not_Canceled,3.0,1.0,17.6,33.8
INN08910,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled,24.7,8.8,14.5,43.5
INN02406,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,21.5,0.0,16.8,43.5
INN25830,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled,22.8,4.5,14.8,39.9
INN26750,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,16.4,3.3,18.1,41.2
INN09290,2,0,2,5,Meal Plan 1,0,Room_Type 4,18,2018,8,27,Online,0,0,0,142.43,1,Canceled,22.6,1.9,21.9,55.2
INN17554,2,0,1,0,Not Selected,0,Room_Type 1,141,2018,5,23,Online,0,0,0,72.76,1,Not_Canceled,21.1,1.5,16.3,39.9
INN28060,2,0,0,3,Not Selected,0,Room_Type 1,29,2018,4,12,Online,0,0,0,98.0,0,Canceled,14.4,5.4,11.5,36.4
INN00577,2,0,0,1,Not Selected,0,Room_Type 1,50,2018,10,19,Online,0,0,0,108.0,1,Canceled,19.2,0.0,16.2,38.9
INN23045,1,0,2,0,Meal Plan 1,0,Room_Type 1,20,2018,12,4,Corporate,0,0,0,67.0,0,Not_Canceled,11.1,0.9,22.0,37.2
INN02925,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,26.4,0.0,13.8,54.8
INN34927,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,3,30,Online,0,0,0,89.0,0,Not_Canceled,10.2,2.3,30.2,33.8
INN00117,3,0,2,5,Meal Plan 1,0,Room_Type 4,40,2018,4,22,Online,0,0,0,135.76,0,Canceled,24.7,0.0,21.9,36.4
INN23776,2,0,2,6,Not Selected,0,Room_Type 1,69,2018,9,1,Online,0,0,0,123.98,0,Canceled,22.4,0.0,12.0,42.8
INN32297,2,0,1,4,Meal Plan 1,0,Room_Type 1,3,2017,8,17,Corporate,0,0,0,119.0,0,Canceled,23.4,4.9,25.5,54.8
INN27183,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,26.5,0.0,9.5,36.4
INN28404,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,23.6,1.8,13.8,43.5
INN32550,2,0,2,5,Meal Plan 1,0,Room_Type 1,2,2017,8,19,Online,0,0,0,99.14,0,Not_Canceled,19.8,0.1,21.6,54.8
INN07816,1,0,1,3,Meal Plan 1,0,Room_Type 5,143,2018,7,18,Corporate,0,0,0,106.0,0,Not_Canceled,27.1,0.0,13.8,53.7
INN32473,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,25.0,0.0,27.7,38.9
INN02948,2,1,1,0,Meal Plan 1,0,Room_Type 1,0,2018,7,10,Online,0,0,0,15.0,0,Not_Canceled,21.8,0.2,18.8,53.7
INN27408,3,0,2,5,Meal Plan 1,1,Room_Type 4,14,2018,2,14,Online,0,0,0,139.0,1,Not_Canceled,5.0,1.7,25.3,27.3
INN08405,2,0,0,3,Not Selected,0,Room_Type 1,144,2018,6,2,Online,0,0,0,95.4,0,Not_Canceled,22.6,0.0,9.4,43.5
INN14723,2,0,1,1,Meal Plan 1,0,Room_Type 2,1,2018,1,4,Online,0,0,0,74.25,1,Not_Canceled,13.3,10.7,35.0,29.1
INN03097,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,20,Online,0,0,0,93.0,0,Not_Canceled,6.3,3.6,12.0,27.3
INN28686,1,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,70.0,0,Canceled,13.8,5.1,27.4,36.4
INN08926,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117.0,1,Canceled,21.0,7.8,28.3,42.8
INN12918,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,8,10,Online,0,0,0,124.0,0,Not_Canceled,20.2,2.7,13.4,54.8
INN26299,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled,19.1,0.6,19.8,55.2
INN13749,2,0,1,3,Meal Plan 1,0,Room_Type 4,109,2018,8,11,Online,0,0,0,131.4,3,Not_Canceled,23.8,0.3,12.8,55.2
INN02849,2,0,0,5,Meal Plan 1,0,Room_Type 1,92,2017,10,6,Online,0,0,0,89.25,1,Not_Canceled,15.2,0.3,20.6,37.6
INN35440,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,22.0,0.7,11.8,43.5
INN18880,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,14.3,0.0,20.2,36.4
INN07744,3,0,2,1,Meal Plan 1,0,Room_Type 4,224,2018,10,23,Online,0,0,0,128.7,2,Canceled,17.0,0.0,17.0,38.9
INN15320,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled,17.0,0.0,17.0,38.9
INN16887,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled,24.5,0.0,11.3,38.9
INN26710,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled,14.2,0.0,12.5,33.8
INN24527,4,0,1,0,Meal Plan 1,0,Room_Type 7,36,2018,8,21,Online,0,0,0,214.75,0,Canceled,25.5,0.2,10.4,55.2
INN28541,2,2,1,1,Meal Plan 1,0,Room_Type 6,21,2018,4,11,Online,0,0,0,196.0,0,Canceled,17.6,0.0,11.8,36.4
