lead_time,no_of_special_requests,avg_price_per_room,no_of_weekend_nights,no_of_week_nights,temperature_max,market_segment_type,windspeed_max,arrival_month,arrival_date,booking_status
30.0,0.0,139.28,2.0,2.0,16.8,4,24.1,10.0,2.0,0
37.0,0.0,95.0,0.0,3.0,26.0,3,16.7,10.0,13.0,1
13.0,1.0,151.0,0.0,1.0,32.5,4,10.1,8.0,6.0,1
113.0,0.0,138.55,2.0,6.0,31.5,4,15.0,7.0,1.0,0
155.0,0.0,142.83,0.0,3.0,16.5,4,14.5,10.0,20.0,0
4.0,2.0,109.0,1.0,2.0,17.2,4,20.7,3.0,11.0,1
43.0,1.0,72.0,0.0,2.0,15.4,3,26.8,12.0,2.0,1
232.0,2.0,110.7,1.0,2.0,12.2,4,22.2,12.0,5.0,1
1.0,1.0,89.5,1.0,0.0,8.9,4,21.8,12.0,18.0,1
142.0,1.0,128.7,0.0,2.0,31.5,4,15.0,7.0,1.0,1
9.0,1.0,107.0,1.0,3.0,11.9,4,36.6,11.0,12.0,1
160.0,0.0,106.75,2.0,5.0,26.2,4,20.5,8.0,8.0,0
177.0,0.0,100.0,0.0,2.0,24.5,3,14.3,6.0,3.0,0
0.0,1.0,182.33,0.0,2.0,26.8,4,17.7,5.0,27.0,0
3.0,0.0,75.0,0.0,1.0,8.6,4,13.9,12.0,4.0,1
20.0,2.0,115.6,0.0,2.0,24.0,4,12.9,6.0,8.0,1
0.0,0.0,91.59,0.0,2.0,29.2,4,20.1,8.0,16.0,1
92.0,1.0,187.85,0.0,4.0,20.9,4,17.7,6.0,1.0,1
276.0,0.0,95.0,0.0,3.0,18.9,4,30.6,9.0,22.0,0
44.0,1.0,95.0,2.0,1.0,17.9,3,16.7,4.0,23.0,1
27.0,0.0,85.0,0.0,1.0,17.6,3,19.9,5.0,4.0,1
61.0,1.0,78.9,1.0,2.0,18.4,4,17.6,2.0,29.0,0
61.0,0.0,68.85,2.0,8.0,29.0,4,13.6,7.0,8.0,0
83.0,0.0,75.0,2.0,1.0,12.4,3,15.3,5.0,1.0,1
172.0,1.0,79.03,1.0,4.0,27.2,4,14.0,7.0,4.0,1
48.0,1.0,108.0,0.0,3.0,20.5,4,9.7,10.0,4.0,0
37.0,1.0,69.5,1.0,2.0,6.0,4,20.3,2.0,12.0,1
92.0,0.0,90.95,1.0,3.0,19.7,3,19.6,4.0,7.0,1
0.0,0.0,95.0,1.0,3.0,26.6,0,8.0,6.0,20.0,1
0.0,1.0,0.0,0.0,1.0,20.0,1,25.1,9.0,28.0,1
60.0,0.0,143.1,1.0,1.0,9.5,4,42.2,4.0,30.0,0
188.0,0.0,105.3,1.0,1.0,23.2,4,21.6,8.0,13.0,0
1.0,2.0,136.0,1.0,1.0,21.3,4,12.8,6.0,11.0,1
28.0,2.0,96.3,1.0,2.0,19.5,4,17.9,10.0,12.0,1
39.0,0.0,109.0,0.0,2.0,26.4,3,13.8,8.0,14.0,1
10.0,0.0,129.0,0.0,2.0,28.5,4,22.3,6.0,29.0,0
5.0,1.0,130.0,0.0,1.0,25.2,4,15.0,8.0,20.0,1
7.0,1.0,90.0,1.0,2.0,23.4,4,25.5,8.0,17.0,1
1.0,0.0,75.0,0.0,1.0,13.4,3,26.2,11.0,29.0,1
14.0,0.0,89.0,0.0,1.0,26.0,4,10.2,4.0,19.0,0
137.0,1.0,147.9,3.0,7.0,27.2,4,28.3,7.0,29.0,1
76.0,2.0,129.0,2.0,2.0,19.5,4,16.3,6.0,17.0,1
20.0,0.0,58.0,2.0,1.0,6.4,3,37.6,12.0,27.0,1
105.0,0.0,75.0,0.0,1.0,18.4,3,20.9,4.0,6.0,0
11.0,0.0,94.5,2.0,1.0,25.5,3,21.7,8.0,15.0,1
23.0,0.0,96.0,1.0,3.0,17.2,4,21.8,3.0,10.0,0
164.0,0.0,100.0,0.0,2.0,19.6,3,24.9,10.0,2.0,0
189.0,0.0,72.25,1.0,3.0,26.2,3,20.5,8.0,8.0,1
105.0,3.0,72.25,0.0,3.0,7.6,4,19.4,11.0,26.0,1
52.0,0.0,145.24,2.0,3.0,17.0,4,17.0,10.0,23.0,0
145.0,0.0,94.5,1.0,1.0,28.5,4,11.8,8.0,1.0,1
81.0,0.0,190.29,2.0,5.0,23.0,4,17.9,7.0,11.0,1
6.0,1.0,169.93,1.0,1.0,27.1,4,17.0,9.0,12.0,1
10.0,1.0,89.0,2.0,0.0,15.2,4,27.5,4.0,3.0,1
54.0,0.0,140.4,0.0,1.0,24.7,4,14.5,6.0,4.0,0
176.0,0.0,125.1,0.0,3.0,22.5,3,8.1,9.0,8.0,0
68.0,0.0,125.1,0.0,1.0,24.9,4,8.8,9.0,16.0,0
50.0,2.0,127.8,0.0,2.0,20.5,4,9.7,10.0,4.0,1
1.0,0.0,98.0,2.0,0.0,19.0,4,8.2,8.0,9.0,1
150.0,0.0,80.1,2.0,0.0,10.6,4,27.0,10.0,30.0,0
135.0,0.0,90.0,1.0,2.0,15.6,3,33.1,9.0,14.0,1
111.0,0.0,120.0,1.0,0.0,24.5,3,21.7,10.0,10.0,0
3.0,0.0,138.5,2.0,1.0,24.0,3,21.9,7.0,11.0,1
122.0,2.0,76.5,1.0,0.0,22.5,4,17.3,7.0,13.0,0
40.0,1.0,158.4,1.0,0.0,16.8,4,24.1,10.0,2.0,1
204.0,2.0,93.22,5.0,10.0,24.4,4,10.1,8.0,15.0,0
119.0,0.0,112.5,0.0,1.0,26.8,4,23.2,6.0,28.0,0
240.0,0.0,140.4,0.0,2.0,17.6,4,19.2,9.0,30.0,0
96.0,3.0,108.0,1.0,1.0,18.8,4,15.3,10.0,3.0,1
131.0,0.0,108.0,1.0,0.0,24.5,4,21.7,10.0,10.0,0
247.0,1.0,115.0,1.0,1.0,23.0,3,14.8,6.0,6.0,0
137.0,1.0,79.72,2.0,3.0,23.0,4,13.6,5.0,22.0,1
18.0,1.0,146.0,0.0,3.0,16.1,4,20.6,5.0,10.0,1
52.0,0.0,132.9,1.0,2.0,28.8,4,16.1,7.0,8.0,0
304.0,0.0,89.0,0.0,3.0,10.4,3,9.7,11.0,3.0,0
73.0,0.0,145.93,4.0,10.0,28.9,4,14.1,7.0,2.0,0
142.0,1.0,138.55,1.0,4.0,26.2,4,20.5,8.0,8.0,1
88.0,0.0,98.18,0.0,4.0,14.3,4,20.2,4.0,26.0,0
94.0,0.0,117.9,0.0,2.0,26.5,4,21.5,8.0,23.0,0
57.0,1.0,90.67,1.0,2.0,23.6,3,11.3,6.0,10.0,1
61.0,0.0,63.58,2.0,2.0,2.9,3,17.3,3.0,19.0,1
276.0,0.0,116.33,0.0,3.0,18.9,3,30.6,9.0,22.0,0
117.0,1.0,72.25,1.0,4.0,34.8,3,20.8,7.0,27.0,1
6.0,1.0,90.2,2.0,2.0,0.1,3,19.3,2.0,7.0,1
76.0,0.0,80.75,2.0,4.0,16.0,4,9.1,9.0,17.0,1
83.0,2.0,112.59,0.0,1.0,20.0,4,25.1,9.0,28.0,1
89.0,1.0,87.3,1.0,2.0,20.7,4,16.8,4.0,8.0,1
166.0,0.0,110.0,0.0,3.0,13.4,3,24.4,11.0,1.0,0
10.0,0.0,110.0,3.0,5.0,21.8,2,11.4,5.0,29.0,1
250.0,0.0,95.0,1.0,3.0,20.0,3,10.2,9.0,26.0,0
9.0,0.0,0.0,0.0,1.0,18.4,4,20.9,4.0,6.0,1
273.0,0.0,95.0,1.0,2.0,14.2,4,18.2,5.0,13.0,0
85.0,2.0,73.95,2.0,3.0,9.1,4,19.8,3.0,17.0,1
79.0,0.0,88.5,2.0,1.0,19.6,4,14.8,4.0,17.0,0
30.0,0.0,140.0,0.0,2.0,22.6,3,9.4,6.0,2.0,1
0.0,0.0,99.2,1.0,1.0,20.0,3,18.1,9.0,7.0,1
5.0,0.0,100.0,0.0,2.0,23.0,2,7.6,5.0,24.0,1
14.0,1.0,98.11,2.0,5.0,0.6,4,7.9,12.0,28.0,1
12.0,3.0,184.0,0.0,4.0,5.7,4,22.4,2.0,24.0,1
95.0,3.0,103.7,2.0,5.0,14.4,4,39.5,12.0,21.0,1
80.0,0.0,136.0,0.0,2.0,17.6,3,11.9,10.0,9.0,1
52.0,1.0,207.9,0.0,3.0,20.8,4,18.8,9.0,14.0,0
64.0,0.0,93.5,2.0,2.0,3.0,4,17.6,3.0,18.0,1
11.0,1.0,129.75,1.0,2.0,31.1,4,11.3,7.0,25.0,1
178.0,0.0,124.5,0.0,3.0,25.1,4,15.5,8.0,18.0,0
0.0,0.0,161.0,1.0,2.0,31.1,4,11.3,7.0,25.0,1
224.0,0.0,102.25,1.0,2.0,26.2,3,20.5,8.0,8.0,0
7.0,2.0,138.0,0.0,2.0,17.6,4,31.6,9.0,11.0,1
0.0,0.0,163.18,0.0,1.0,17.4,2,16.6,5.0,18.0,0
260.0,0.0,113.4,0.0,3.0,18.9,4,30.6,9.0,22.0,0
1.0,1.0,95.0,0.0,2.0,10.9,4,23.6,11.0,5.0,1
172.0,0.0,80.75,1.0,4.0,27.3,4,17.1,6.0,27.0,0
219.0,0.0,72.25,0.0,3.0,23.7,3,17.5,8.0,17.0,1
50.0,0.0,79.56,2.0,4.0,25.8,3,13.4,7.0,13.0,0
14.0,2.0,184.0,0.0,1.0,18.9,4,30.6,9.0,22.0,1
0.0,0.0,0.0,0.0,1.0,15.2,1,21.4,10.0,1.0,1
156.0,1.0,72.25,2.0,2.0,29.1,3,12.9,7.0,16.0,1
211.0,0.0,100.0,0.0,2.0,21.6,3,14.8,5.0,20.0,0
40.0,0.0,75.0,0.0,3.0,13.9,3,19.3,10.0,28.0,1
229.0,0.0,70.44,0.0,3.0,9.6,4,15.6,10.0,27.0,0
7.0,1.0,156.0,2.0,4.0,21.7,4,16.6,6.0,16.0,0
60.0,0.0,65.0,1.0,1.0,20.0,3,13.4,9.0,21.0,1
143.0,0.0,0.0,0.0,0.0,19.5,4,18.3,4.0,24.0,1
0.0,2.0,0.0,1.0,0.0,4.4,1,19.1,12.0,12.0,1
193.0,0.0,120.0,1.0,2.0,26.6,3,8.0,6.0,20.0,0
61.0,1.0,72.24,1.0,1.0,15.0,3,5.7,10.0,26.0,1
6.0,1.0,126.0,1.0,1.0,21.0,4,16.8,5.0,9.0,1
87.0,2.0,181.16,2.0,5.0,26.0,4,21.9,7.0,9.0,1
119.0,0.0,90.9,0.0,2.0,16.7,4,18.6,4.0,15.0,1
72.0,1.0,53.95,1.0,3.0,26.1,4,19.8,9.0,19.0,1
5.0,0.0,64.0,0.0,3.0,6.5,3,21.3,2.0,2.0,1
5.0,0.0,82.35,1.0,1.0,11.7,4,24.1,11.0,28.0,1
16.0,0.0,76.0,0.0,2.0,9.6,2,34.7,3.0,8.0,1
104.0,1.0,77.03,1.0,1.0,29.1,4,12.9,7.0,16.0,1
170.0,1.0,96.3,0.0,3.0,26.8,4,23.2,6.0,28.0,1
75.0,0.0,80.0,1.0,3.0,9.1,3,19.8,3.0,17.0,0
0.0,0.0,55.08,0.0,1.0,6.0,4,20.3,2.0,12.0,1
7.0,0.0,95.0,1.0,0.0,13.8,4,27.4,4.0,4.0,1
12.0,2.0,134.33,0.0,3.0,29.2,4,13.8,7.0,19.0,1
110.0,0.0,95.0,2.0,1.0,25.5,4,16.4,6.0,26.0,0
15.0,0.0,60.0,0.0,1.0,2.7,3,7.3,12.0,27.0,1
18.0,1.0,75.0,0.0,2.0,11.4,4,26.8,1.0,21.0,1
245.0,0.0,110.0,2.0,4.0,27.8,3,13.0,7.0,6.0,0
30.0,0.0,149.4,0.0,4.0,20.0,4,13.4,5.0,11.0,0
79.0,1.0,95.2,1.0,3.0,13.8,4,27.4,4.0,4.0,1
61.0,1.0,75.0,0.0,3.0,9.2,3,11.6,11.0,23.0,1
235.0,0.0,106.25,1.0,3.0,9.6,4,15.6,10.0,27.0,0
3.0,0.0,131.0,1.0,0.0,29.8,4,10.6,7.0,24.0,1
0.0,1.0,45.0,0.0,1.0,8.9,3,33.6,10.0,28.0,1
38.0,0.0,112.59,1.0,1.0,20.0,4,10.2,9.0,26.0,0
100.0,0.0,38.67,1.0,2.0,14.2,3,12.5,3.0,25.0,1
19.0,1.0,95.0,0.0,1.0,16.0,2,15.7,10.0,27.0,1
94.0,0.0,146.7,0.0,2.0,30.9,4,16.2,6.0,30.0,0
13.0,0.0,156.0,0.0,2.0,25.3,4,14.2,5.0,6.0,1
84.0,1.0,60.98,0.0,1.0,18.9,4,14.0,11.0,5.0,1
6.0,0.0,54.0,2.0,0.0,-0.2,3,26.6,2.0,28.0,1
80.0,1.0,80.33,1.0,3.0,9.1,4,19.8,3.0,17.0,1
94.0,0.0,96.3,0.0,3.0,14.1,4,17.7,3.0,9.0,1
71.0,1.0,87.13,2.0,2.0,15.2,4,27.5,4.0,3.0,1
38.0,3.0,77.23,0.0,4.0,11.4,4,11.9,11.0,2.0,1
122.0,1.0,105.3,0.0,2.0,19.2,4,26.3,5.0,12.0,1
2.0,1.0,78.2,2.0,5.0,18.4,3,28.5,11.0,6.0,1
86.0,1.0,105.4,3.0,5.0,14.9,4,19.9,4.0,25.0,0
47.0,0.0,90.3,0.0,3.0,9.0,4,12.2,2.0,18.0,1
1.0,0.0,71.7,0.0,2.0,5.8,4,20.3,1.0,27.0,1
44.0,0.0,98.8,0.0,2.0,15.4,4,26.8,12.0,2.0,0
0.0,2.0,135.5,0.0,2.0,15.2,4,21.4,10.0,1.0,1
0.0,0.0,75.0,0.0,1.0,12.8,3,16.1,3.0,24.0,1
99.0,0.0,65.0,2.0,2.0,11.7,4,16.3,10.0,30.0,0
25.0,2.0,89.89,2.0,2.0,9.2,4,19.8,12.0,10.0,1
75.0,0.0,80.0,1.0,3.0,9.1,4,19.8,3.0,17.0,0
102.0,0.0,40.67,2.0,1.0,13.3,3,43.6,1.0,3.0,1
0.0,0.0,101.18,0.0,1.0,29.1,4,11.8,7.0,23.0,1
17.0,2.0,135.0,0.0,1.0,15.2,4,19.3,10.0,7.0,1
19.0,2.0,174.0,0.0,2.0,21.6,4,10.2,9.0,15.0,1
42.0,0.0,88.2,0.0,1.0,8.5,4,20.9,3.0,22.0,1
49.0,0.0,63.75,0.0,4.0,9.6,4,34.7,3.0,8.0,0
77.0,1.0,115.8,1.0,2.0,24.4,4,16.8,4.0,18.0,1
0.0,3.0,129.0,0.0,3.0,20.4,4,12.7,8.0,30.0,1
9.0,0.0,82.92,0.0,1.0,10.2,4,30.2,3.0,30.0,1
77.0,1.0,125.1,1.0,1.0,21.6,4,15.6,6.0,18.0,1
95.0,1.0,65.83,0.0,1.0,15.9,4,17.6,4.0,14.0,1
177.0,1.0,80.75,0.0,4.0,34.0,4,7.7,7.0,26.0,0
67.0,0.0,75.0,1.0,2.0,15.4,3,26.8,12.0,2.0,1
33.0,1.0,131.88,2.0,3.0,18.4,4,28.5,11.0,6.0,1
18.0,1.0,61.53,2.0,2.0,3.0,4,19.8,11.0,20.0,1
10.0,0.0,58.0,2.0,3.0,9.8,3,43.0,12.0,11.0,1
12.0,0.0,72.96,2.0,5.0,9.2,4,20.5,1.0,10.0,1
103.0,0.0,96.05,1.0,4.0,18.4,4,20.9,4.0,6.0,1
2.0,0.0,77.25,0.0,3.0,6.8,4,26.2,1.0,7.0,1
0.0,0.0,82.66,0.0,1.0,29.1,4,11.8,7.0,23.0,1
44.0,1.0,106.2,0.0,2.0,18.1,4,27.3,4.0,27.0,1
62.0,0.0,72.75,1.0,4.0,9.7,4,23.8,3.0,7.0,0
12.0,1.0,65.0,1.0,0.0,26.6,2,8.0,6.0,20.0,1
2.0,1.0,116.27,0.0,1.0,26.0,4,21.9,7.0,9.0,1
166.0,0.0,110.0,0.0,3.0,13.4,4,24.4,11.0,1.0,0
36.0,2.0,148.5,1.0,1.0,18.8,4,15.3,10.0,3.0,1
2.0,0.0,88.0,0.0,2.0,11.8,0,17.2,3.0,16.0,1
10.0,0.0,129.0,4.0,9.0,20.2,2,20.0,5.0,15.0,1
43.0,1.0,149.4,0.0,1.0,17.4,4,16.6,5.0,18.0,1
184.0,2.0,105.3,0.0,3.0,20.2,4,27.5,8.0,9.0,0
58.0,0.0,113.4,1.0,2.0,26.6,4,8.0,6.0,20.0,0
44.0,0.0,107.1,1.0,1.0,15.4,4,19.6,4.0,2.0,0
73.0,1.0,107.95,2.0,2.0,14.8,4,12.6,4.0,9.0,0
156.0,1.0,114.83,0.0,4.0,25.8,4,14.0,7.0,5.0,0
37.0,0.0,94.5,0.0,2.0,15.1,4,7.7,9.0,16.0,1
94.0,1.0,111.33,2.0,1.0,18.0,4,11.9,10.0,8.0,1
16.0,1.0,0.0,0.0,0.0,16.3,4,19.3,10.0,8.0,1
1.0,0.0,65.0,0.0,1.0,11.1,2,24.2,3.0,29.0,1
77.0,1.0,75.0,0.0,2.0,11.0,3,36.9,12.0,9.0,1
189.0,1.0,60.0,1.0,2.0,14.2,3,12.5,3.0,25.0,1
22.0,1.0,95.0,0.0,3.0,9.8,4,21.4,11.0,19.0,1
222.0,0.0,118.0,2.0,3.0,14.2,4,26.0,4.0,28.0,0
145.0,0.0,94.5,2.0,1.0,32.5,3,9.6,8.0,29.0,1
123.0,0.0,120.34,2.0,5.0,18.0,4,10.6,10.0,21.0,1
0.0,1.0,89.0,1.0,0.0,13.8,4,27.4,4.0,4.0,1
34.0,2.0,100.35,2.0,4.0,26.0,4,8.3,8.0,28.0,0
83.0,2.0,159.3,2.0,1.0,15.2,4,27.5,4.0,3.0,1
181.0,1.0,250.0,0.0,1.0,25.4,3,24.5,10.0,11.0,0
42.0,1.0,90.76,2.0,3.0,5.0,4,25.3,2.0,14.0,1
14.0,0.0,95.0,1.0,0.0,18.8,2,15.3,10.0,3.0,1
184.0,0.0,98.1,0.0,1.0,25.0,4,26.7,10.0,12.0,0
2.0,0.0,94.0,0.0,2.0,11.4,0,11.9,11.0,2.0,1
38.0,1.0,145.8,1.0,2.0,20.0,4,13.4,9.0,21.0,1
99.0,0.0,80.5,0.0,2.0,5.9,2,9.8,2.0,19.0,1
30.0,1.0,88.56,1.0,3.0,27.5,3,10.0,7.0,14.0,1
210.0,0.0,72.75,1.0,3.0,16.3,3,19.3,10.0,8.0,1
4.0,0.0,85.5,0.0,3.0,19.7,3,19.6,4.0,7.0,1
287.0,2.0,100.8,0.0,3.0,17.8,4,18.9,9.0,29.0,0
23.0,0.0,109.0,0.0,1.0,3.0,4,17.6,3.0,18.0,1
27.0,2.0,139.0,0.0,1.0,27.8,4,13.0,7.0,6.0,1
346.0,1.0,115.0,0.0,2.0,19.0,3,14.8,9.0,13.0,0
27.0,1.0,151.0,0.0,2.0,28.8,4,16.1,7.0,8.0,1
48.0,2.0,79.2,1.0,2.0,12.6,4,13.5,11.0,4.0,1
90.0,0.0,73.95,1.0,4.0,9.7,4,23.8,3.0,7.0,0
133.0,1.0,105.3,2.0,0.0,25.5,4,10.4,8.0,21.0,1
68.0,1.0,118.8,0.0,2.0,14.3,4,20.2,4.0,26.0,1
82.0,0.0,85.5,0.0,1.0,20.5,4,15.6,6.0,23.0,0
30.0,0.0,67.0,1.0,0.0,14.1,2,19.7,11.0,13.0,1
2.0,0.0,169.33,1.0,2.0,24.4,4,10.1,8.0,15.0,1
118.0,1.0,114.3,0.0,1.0,23.8,4,12.8,8.0,11.0,1
134.0,0.0,65.0,2.0,2.0,8.6,3,13.9,12.0,4.0,1
33.0,2.0,117.33,0.0,2.0,21.6,4,10.2,9.0,15.0,1
40.0,2.0,109.8,0.0,1.0,22.4,4,12.0,9.0,1.0,1
43.0,1.0,117.9,0.0,1.0,20.7,4,16.8,4.0,8.0,1
88.0,0.0,76.5,0.0,2.0,26.4,4,13.8,8.0,14.0,1
117.0,1.0,97.75,0.0,4.0,26.8,4,23.2,6.0,28.0,1
54.0,2.0,156.93,1.0,0.0,21.8,4,18.8,7.0,10.0,1
259.0,0.0,90.0,0.0,3.0,21.7,3,19.2,5.0,5.0,0
134.0,0.0,103.5,0.0,2.0,23.1,4,21.1,8.0,10.0,0
180.0,1.0,100.0,1.0,1.0,15.7,3,24.3,5.0,2.0,1
78.0,2.0,90.63,2.0,5.0,11.4,4,13.1,11.0,12.0,0
1.0,2.0,159.0,0.0,1.0,12.8,4,16.1,3.0,24.0,1
13.0,1.0,90.6,2.0,0.0,13.6,3,24.1,11.0,22.0,1
42.0,2.0,121.78,2.0,9.0,13.4,4,24.4,11.0,1.0,1
88.0,2.0,150.45,2.0,2.0,15.2,4,27.5,4.0,3.0,1
36.0,2.0,102.6,0.0,1.0,26.0,4,16.7,10.0,13.0,1
1.0,0.0,96.0,2.0,1.0,32.5,4,9.6,8.0,29.0,1
46.0,0.0,73.9,0.0,3.0,11.7,4,16.2,3.0,3.0,0
96.0,0.0,94.5,2.0,1.0,24.0,3,21.9,7.0,11.0,0
22.0,0.0,140.0,0.0,2.0,21.6,3,14.8,5.0,20.0,1
16.0,1.0,131.0,0.0,2.0,24.5,4,22.7,7.0,28.0,0
147.0,2.0,143.1,2.0,3.0,25.7,4,18.9,9.0,18.0,1
37.0,1.0,72.91,1.0,3.0,24.6,4,13.4,9.0,5.0,1
24.0,2.0,119.0,0.0,3.0,16.5,4,14.5,10.0,20.0,1
8.0,0.0,185.67,1.0,2.0,14.2,4,12.5,3.0,25.0,0
98.0,1.0,117.9,2.0,2.0,25.5,4,10.4,8.0,21.0,1
102.0,0.0,109.0,0.0,2.0,24.7,3,16.2,10.0,16.0,1
53.0,0.0,116.1,0.0,2.0,25.3,4,14.2,5.0,6.0,0
12.0,0.0,71.0,0.0,2.0,6.8,3,24.2,1.0,19.0,1
59.0,0.0,75.0,2.0,2.0,8.4,3,18.7,11.0,18.0,1
22.0,2.0,112.25,2.0,2.0,26.0,4,8.3,8.0,28.0,1
154.0,1.0,114.3,0.0,1.0,19.9,4,18.8,8.0,24.0,0
196.0,0.0,105.3,0.0,3.0,32.3,4,23.9,8.0,4.0,0
62.0,0.0,75.0,1.0,2.0,5.4,3,10.1,11.0,21.0,1
99.0,0.0,65.0,2.0,2.0,11.7,3,16.3,10.0,30.0,0
58.0,2.0,178.56,2.0,3.0,7.3,4,14.4,12.0,29.0,1
151.0,0.0,71.0,0.0,2.0,6.8,3,24.2,1.0,19.0,1
168.0,1.0,76.58,0.0,4.0,34.0,4,7.7,7.0,26.0,1
2.0,1.0,136.0,0.0,1.0,21.3,4,12.8,6.0,11.0,1
146.0,2.0,127.8,0.0,1.0,28.8,4,16.1,7.0,8.0,1
71.0,0.0,98.0,0.0,3.0,16.1,3,20.6,5.0,10.0,1
199.0,1.0,98.1,1.0,1.0,15.2,4,25.1,10.0,1.0,1
41.0,0.0,85.67,2.0,1.0,11.2,2,26.2,3.0,13.0,1
12.0,1.0,65.0,0.0,2.0,19.7,2,18.7,6.0,14.0,1
24.0,0.0,55.0,0.0,2.0,8.6,3,13.9,12.0,4.0,1
6.0,1.0,81.0,0.0,1.0,5.5,4,21.7,12.0,16.0,1
140.0,1.0,88.77,1.0,1.0,28.9,4,14.1,7.0,2.0,1
9.0,1.0,95.2,0.0,4.0,0.6,4,7.9,12.0,28.0,1
111.0,1.0,102.75,1.0,3.0,21.0,4,16.8,5.0,9.0,1
12.0,0.0,80.0,0.0,2.0,8.8,2,12.5,1.0,26.0,1
50.0,0.0,98.55,0.0,2.0,19.2,3,16.2,10.0,19.0,1
15.0,0.0,195.4,2.0,3.0,9.1,4,19.8,3.0,17.0,0
33.0,0.0,64.0,1.0,1.0,11.6,2,30.6,1.0,25.0,1
230.0,0.0,137.0,0.0,5.0,21.7,3,19.0,9.0,6.0,0
15.0,2.0,174.0,2.0,2.0,17.2,4,9.7,9.0,20.0,1
6.0,0.0,145.9,1.0,3.0,19.1,4,19.8,8.0,25.0,0
10.0,0.0,79.0,1.0,3.0,12.6,0,25.9,11.0,7.0,0
31.0,1.0,75.0,2.0,1.0,18.5,3,12.1,10.0,25.0,1
116.0,0.0,70.0,2.0,1.0,-0.2,3,26.6,2.0,28.0,0
9.0,0.0,75.0,0.0,1.0,11.0,4,21.3,1.0,29.0,1
24.0,0.0,105.0,0.0,3.0,15.9,4,17.0,9.0,15.0,1
4.0,0.0,95.0,1.0,0.0,15.7,3,24.3,5.0,2.0,1
134.0,2.0,103.5,0.0,3.0,23.8,4,12.8,8.0,11.0,1
45.0,0.0,143.65,1.0,3.0,12.9,4,31.3,3.0,28.0,0
87.0,2.0,131.4,0.0,4.0,21.0,4,11.1,8.0,31.0,1
101.0,2.0,90.0,0.0,2.0,8.4,4,18.7,11.0,18.0,0
86.0,2.0,205.06,0.0,2.0,29.1,4,13.3,7.0,15.0,1
28.0,1.0,90.25,2.0,2.0,23.2,4,12.3,9.0,4.0,1
8.0,0.0,56.0,0.0,3.0,4.6,3,23.3,3.0,1.0,1
257.0,0.0,80.0,0.0,2.0,19.9,3,20.4,7.0,1.0,1
99.0,1.0,137.1,1.0,2.0,24.6,4,13.4,9.0,5.0,1
90.0,1.0,99.45,2.0,5.0,17.9,4,16.7,4.0,23.0,0
44.0,0.0,85.5,2.0,2.0,25.7,3,18.9,9.0,18.0,1
21.0,0.0,85.0,0.0,1.0,7.7,4,17.7,3.0,4.0,0
26.0,1.0,139.0,2.0,1.0,16.6,4,17.6,9.0,25.0,1
30.0,1.0,186.22,4.0,9.0,11.4,4,11.9,11.0,2.0,0
3.0,0.0,78.2,2.0,0.0,7.2,3,13.6,12.0,6.0,1
120.0,1.0,121.5,0.0,3.0,25.8,4,13.4,7.0,13.0,1
27.0,1.0,111.0,1.0,0.0,14.9,4,19.9,4.0,25.0,1
138.0,1.0,117.91,2.0,5.0,21.6,4,11.3,5.0,21.0,0
61.0,0.0,99.9,1.0,1.0,29.1,4,11.8,7.0,23.0,0
80.0,0.0,80.75,2.0,1.0,24.7,3,14.5,6.0,4.0,1
110.0,0.0,72.8,0.0,2.0,26.5,4,9.5,4.0,20.0,1
71.0,2.0,146.7,1.0,0.0,29.8,4,10.6,7.0,24.0,1
86.0,2.0,104.4,0.0,2.0,14.1,4,20.6,10.0,26.0,1
3.0,0.0,65.0,2.0,0.0,19.4,2,14.0,9.0,27.0,1
94.0,0.0,131.4,0.0,4.0,19.9,4,18.8,8.0,24.0,0
41.0,0.0,60.0,2.0,2.0,7.7,3,8.6,11.0,8.0,1
22.0,0.0,67.52,2.0,3.0,10.5,4,17.4,3.0,6.0,1
39.0,0.0,137.7,1.0,3.0,25.8,4,11.3,4.0,21.0,1
74.0,0.0,80.0,0.0,2.0,16.4,3,18.1,9.0,18.0,1
4.0,1.0,65.46,1.0,0.0,14.1,4,19.7,11.0,13.0,1
30.0,2.0,125.1,0.0,1.0,21.6,4,10.2,9.0,15.0,1
78.0,0.0,117.9,1.0,0.0,35.8,4,24.9,8.0,7.0,0
290.0,0.0,90.95,2.0,3.0,16.5,4,14.5,10.0,20.0,0
0.0,0.0,65.0,2.0,0.0,17.2,2,9.7,9.0,20.0,1
80.0,1.0,126.9,1.0,1.0,15.7,4,24.3,5.0,2.0,1
70.0,2.0,113.87,0.0,3.0,12.1,4,39.1,12.0,8.0,1
170.0,2.0,86.24,0.0,3.0,24.5,4,22.7,7.0,28.0,1
147.0,0.0,76.5,0.0,3.0,21.1,4,19.3,8.0,11.0,0
161.0,2.0,82.35,0.0,2.0,29.2,4,20.1,8.0,16.0,1
279.0,0.0,73.95,0.0,4.0,14.4,4,39.5,12.0,21.0,0
105.0,0.0,75.0,0.0,3.0,25.0,3,26.7,10.0,12.0,0
28.0,0.0,74.7,2.0,7.0,5.5,4,15.7,2.0,3.0,0
108.0,2.0,87.3,0.0,3.0,10.2,4,30.2,3.0,30.0,0
25.0,0.0,108.0,1.0,0.0,27.1,4,17.0,9.0,12.0,0
